jordan	4604	35	1900	27.09.2009_09:12	jubka	hhdhhjdhjhdf77889
armani	3824	xl	2500	18.02.2010_13:17	kurtka_man	38243824
semco	6190152-02	l	1300	16.10.2009_10:19	rub_man	3400000093557
armani	3019	m	750	09.09.2009_08:55	maika_man	u85u3hj4j5jj5
mock-up	6472_1	29	1300	30.01.2010_15:00	j	1234567046686
semco	61098-03	l	1300	16.10.2009_13:10	rub_man	3400000096244
climber	0016_d012	29	2950	15.10.2009_12:29	j	kkjdfftyhgfdftr5trg
climber	0867_d125_m15	32	3500	28.08.2009_10:00	j	8698976116638_8698976116645_8698976116652_8698976116669_8698976116676_8698976116683
mirac_seryi	1523	36	1950	30.08.2009_13:47	j	fhgj543g
descolte	8732	48	1600	11.09.2009_10:03	bluza	2552251873202
rozalio_baresa	11117_black	44	1500	11.09.2009_09:06	blaza	jgjjdkgfkkdggd
zerga_girl	313	30	2200	18.09.2009_10:46	j	dfgklk753
climber	0839_d150_s01	29	2900	30.08.2009_10:35	j	8698976079438_8698976079445_8698976079469_8698976079452_8698976079483_8698976079490_8698976079506
regass	85923c	34	1500	28.02.2010_02:12	j	85923c
regass	85931a	29	1500	28.02.2010_02:32	j	85931a
