regass	852899	31	1700	08.12.2011_09:35	j	852899
climber	0542_d465_s041	30	3100	21.10.2012_11:33	j	542d465s041
into	8208_bordo	2xl	1200	24.10.2012_09:49	maika	8208bordo
climber	0479_d390_s040	31	3100	21.10.2012_10:47	j	53458997838058
khan	2182	m	950	21.10.2012_10:42	futbol	2456898976
climber	0479_d390_s040	29	3100	21.10.2012_10:47	j	53458997838058
tamko	6510_sin	l	650	25.12.2011_15:41	vodolaz	6510black
climber	0194_p338_s013	m	1500	24.10.2012_09:55	rub	0194p338s013
climbeh	0194_p338_s027	m	1500	10.11.2012_12:43	rub	0194p338s027
gucci	10040	26	2200	16.03.2010_03:23	j_girl	10040
blue_petrol	2223	l	950	14.07.2012_10:45	maika	2223525824335892
