justmi	2233	42	1800	07.10.2011_12:09	pidjak_girl	22332233
drado	504	62	2700	07.10.2011_12:06	kurtka_man	504504
metca	3132	s	2700	09.09.2009_13:35	kostym_sport	5234567893132
climber	4061_0016_s01	m	1750	22.09.2009_12:42	sviter_man	8698976045679
tamko	8003_temnoseryi	m	1100	22.12.2010_13:36	sviterok	8003_temnoser
climber	0128_d224	36	3400	14.11.2010_13:55	j	0128d224
climber	621_s01	32	1200	07.10.2011_11:12	remni	621s01
climber	307_d395_s01	36	2950	07.10.2011_11:01	j	307d395s01
climber	0086_d194_m15	38	3300	16.02.2011_09:13	j	8698976266951
climber	293_s223	31	3100	07.10.2011_11:05	j	293s223
climber	0195_d285	33	2600	25.03.2011_09:57	j	0195d285
tommy	082	31	2500	07.10.2011_12:00	j	00820082
